Rk,Name,Age,Tm,Lg,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W,Name-additional
399,Mike MacDougal,29,KCR,AL,0,0,,0.00,4,0,3,0,0,1,4.0,2,0,0,0,0,0,2,0,0,0,13,,2.15,0.500,4.5,0.0,0.0,4.5,,macdomi01
400,Mike MacDougal,29,CHW,AL,1,1,.500,1.80,25,0,4,0,0,0,25.0,19,5,5,1,6,0,19,1,0,1,97,267,2.99,1.000,6.8,0.4,2.2,6.8,3.17,macdomi01
401,Greg Maddux,40,TOT,NL,15,14,.517,4.20,34,34,0,0,0,0,210.0,219,109,98,20,37,7,117,0,0,0,862,109,3.80,1.219,9.4,0.9,1.6,5.0,3.16,maddugr01
402,Greg Maddux,40,CHC,NL,9,11,.450,4.69,22,22,0,0,0,0,136.1,153,78,71,14,23,3,81,0,0,0,572,99,3.80,1.291,10.1,0.9,1.5,5.3,3.52,maddugr01
403,Greg Maddux,40,LAD,NL,6,3,.667,3.30,12,12,0,0,0,0,73.2,66,31,27,6,14,4,36,0,0,0,290,137,3.80,1.086,8.1,0.7,1.7,4.4,2.57,maddugr01
404,Ryan Madson,25,PHI,NL,11,9,.550,5.69,50,17,8,0,0,2,134.1,176,92,85,20,50,4,99,10,0,12,620,82,4.95,1.682,11.8,1.3,3.3,6.6,1.98,madsory01
405,Ron Mahay*,35,TEX,AL,1,3,.250,3.95,62,0,14,0,0,0,57.0,54,30,25,7,28,2,56,0,0,1,246,117,4.25,1.439,8.5,1.1,4.4,8.8,2.00,mahayro01
406,Paul Maholm*,24,PIT,NL,8,10,.444,4.76,30,30,0,0,0,0,176.0,202,98,93,19,81,6,117,12,1,3,788,94,4.81,1.608,10.3,1.0,4.1,6.0,1.44,maholpa01
407,John Maine,25,NYM,NL,6,5,.545,3.60,16,15,1,1,1,0,90.0,69,40,36,15,33,1,71,2,0,3,365,122,4.90,1.133,6.9,1.5,3.3,7.1,2.15,mainejo01
408,Gary Majewski,26,TOT,NL,4,4,.500,4.61,65,0,21,0,0,0,70.1,79,38,36,5,29,3,43,4,0,6,316,96,4.26,1.536,10.1,0.6,3.7,5.5,1.48,majewga01
409,Gary Majewski,26,WSN,NL,3,2,.600,3.58,46,0,14,0,0,0,55.1,49,24,22,4,25,1,34,1,0,6,237,120,4.27,1.337,8.0,0.7,4.1,5.5,1.36,majewga01
410,Gary Majewski,26,CIN,NL,1,2,.333,8.40,19,0,7,0,0,0,15.0,30,14,14,1,4,2,9,3,0,0,79,57,4.21,2.267,18.0,0.6,2.4,5.4,2.25,majewga01
411,Julio Manon,33,BAL,AL,0,1,.000,5.40,22,0,8,0,0,0,20.0,23,13,12,5,16,1,22,2,0,1,103,85,6.90,1.950,10.4,2.3,7.2,9.9,1.38,manonju01
412,Shaun Marcum,24,TOR,AL,3,4,.429,5.06,21,14,3,0,0,0,78.1,87,44,44,14,38,3,65,4,0,1,357,91,5.42,1.596,10.0,1.6,4.4,7.5,1.71,marcush01
413,Carlos Marmol,23,CHC,NL,5,7,.417,6.08,19,13,1,0,0,0,77.0,71,54,52,14,59,2,59,5,1,3,356,76,6.47,1.688,8.3,1.6,6.9,6.9,1.00,marmoca01
414,Mike Maroth*,28,DET,AL,5,2,.714,4.19,13,9,2,0,0,0,53.2,64,26,25,11,16,1,24,1,0,0,234,108,5.87,1.491,10.7,1.8,2.7,4.0,1.50,marotmi01
415,Jason Marquis,27,STL,NL,14,16,.467,6.02,33,33,0,0,0,0,194.1,221,136,130,35,75,2,96,16,1,2,870,74,5.91,1.523,10.2,1.6,3.5,4.4,1.28,marquja01
416,Sean Marshall*,23,CHC,NL,6,9,.400,5.59,24,24,0,0,0,0,125.2,132,85,78,20,59,3,77,7,0,6,563,83,5.57,1.520,9.5,1.4,4.2,5.5,1.31,marshse01
417,Damaso Marte*,31,PIT,NL,1,7,.125,3.70,75,0,15,0,0,0,58.1,51,30,24,5,31,6,63,4,1,3,255,121,3.90,1.406,7.9,0.8,4.8,9.7,2.03,marteda01
418,Tom Martin*,36,COL,NL,2,0,1.000,5.07,68,0,9,0,0,0,60.1,62,37,34,4,25,5,46,4,0,1,266,97,3.93,1.442,9.2,0.6,3.7,6.9,1.84,martito02
419,Carlos Martinez,24,FLA,NL,0,1,.000,1.74,12,0,4,0,0,0,10.1,9,2,2,0,6,0,11,0,0,0,44,256,2.76,1.452,7.8,0.0,5.2,9.6,1.83,martica03
420,Pedro Martinez,34,NYM,NL,9,8,.529,4.48,23,23,0,0,0,0,132.2,108,72,66,19,39,2,137,10,1,2,550,98,4.05,1.108,7.3,1.3,2.6,9.3,3.51,martipe02
421,Nick Masset,24,TEX,AL,0,0,,4.15,8,0,7,0,0,0,8.2,9,4,4,0,2,0,4,2,0,0,36,115,3.61,1.269,9.3,0.0,2.1,4.2,2.00,masseni01
422,Tom Mastny,25,CLE,AL,0,1,.000,5.51,15,0,12,0,0,5,16.1,17,10,10,1,8,1,14,1,0,0,73,83,3.88,1.531,9.4,0.6,4.4,7.7,1.75,mastnto01
423,Juan Mateo,23,CHC,NL,1,3,.250,5.32,11,10,0,0,0,0,45.2,51,31,27,6,23,1,35,3,0,1,210,88,5.03,1.620,10.1,1.2,4.5,6.9,1.52,mateoju02
424,Julio Mateo,28,SEA,AL,9,4,.692,4.19,48,0,13,0,0,0,53.2,62,27,25,6,22,8,31,3,0,1,241,106,4.84,1.565,10.4,1.0,3.7,5.2,1.41,mateoju01
425,Scott Mathieson,22,PHI,NL,1,4,.200,7.47,9,8,0,0,0,0,37.1,48,36,31,8,16,1,28,1,1,2,177,63,5.80,1.714,11.6,1.9,3.9,6.8,1.75,mathisc01
426,Joe Mays,30,TOT,MLB,0,5,.000,8.70,13,10,0,0,0,0,50.2,78,56,49,11,26,2,25,0,0,6,250,55,6.52,2.053,13.9,2.0,4.6,4.4,0.96,maysjo01
427,Joe Mays,30,KCR,AL,0,4,.000,10.27,6,6,0,0,0,0,23.2,38,33,27,7,14,0,9,0,0,3,120,46,8.01,2.197,14.5,2.7,5.3,3.4,0.64,maysjo01
428,Joe Mays,30,CIN,NL,0,1,.000,7.33,7,4,0,0,0,0,27.0,40,23,22,4,12,2,16,0,0,3,130,65,5.22,1.926,13.3,1.3,4.0,5.3,1.33,maysjo01
429,Macay McBride*,23,ATL,NL,4,1,.800,3.65,71,0,13,0,0,1,56.2,53,28,23,2,32,4,46,1,0,3,249,123,3.73,1.500,8.4,0.3,5.1,7.3,1.44,mcbrima01
430,Brandon McCarthy,22,CHW,AL,4,7,.364,4.68,53,2,13,0,0,0,84.2,77,44,44,17,33,9,69,0,0,5,354,102,5.30,1.299,8.2,1.8,3.5,7.3,2.09,mccarbr01
431,Seth McClung,25,TBD,AL,6,12,.333,6.29,39,15,20,0,0,6,103.0,120,77,72,14,68,5,59,3,0,7,489,73,5.84,1.825,10.5,1.2,5.9,5.2,0.87,mccluse01
432,Dustin McGowan,24,TOR,AL,1,2,.333,7.24,16,3,3,0,0,0,27.1,35,27,22,2,25,2,22,2,1,3,143,64,5.45,2.195,11.5,0.7,8.2,7.2,0.88,mcgowdu01
433,Marty McLeary,31,PIT,NL,2,0,1.000,2.04,5,2,1,0,0,0,17.2,17,5,4,1,6,1,8,0,0,1,73,223,4.00,1.302,8.7,0.5,3.1,4.1,1.33,mcleama01
434,Brian Meadows,30,TBD,AL,3,6,.333,5.17,53,0,27,0,0,8,69.2,90,43,40,14,15,4,35,0,0,2,311,89,5.40,1.507,11.6,1.8,1.9,4.5,2.33,meadobr01
435,Gil Meche,27,SEA,AL,11,8,.579,4.48,32,32,0,1,0,0,186.2,183,106,93,24,84,2,156,8,2,4,811,99,4.63,1.430,8.8,1.2,4.1,7.5,1.86,mechegi01
436,Brandon Medders,26,ARI,NL,5,3,.625,3.64,60,0,13,0,0,0,71.2,76,37,29,5,28,3,47,2,0,2,316,130,4.00,1.451,9.5,0.6,3.5,5.9,1.68,meddebr01
437,Kent Mercker*,38,CIN,NL,1,1,.500,4.13,37,0,7,0,0,1,28.1,28,15,13,6,11,1,17,0,1,1,123,115,5.86,1.376,8.9,1.9,3.5,5.4,1.55,merckke01
438,Cla Meredith,23,SDP,NL,5,1,.833,1.07,45,0,11,0,0,0,50.2,30,6,6,3,6,3,37,2,2,0,185,382,2.93,0.711,5.3,0.5,1.1,6.6,6.17,meredcl01
439,Jose Mesa,40,COL,NL,1,5,.167,3.86,79,0,26,0,0,1,72.1,73,32,31,9,36,6,39,5,1,4,315,128,5.39,1.507,9.1,1.1,4.5,4.9,1.08,mesajo01
440,Randy Messenger,24,FLA,NL,2,7,.222,5.67,59,0,10,0,0,0,60.1,72,42,38,8,24,2,45,1,0,3,275,77,4.62,1.591,10.7,1.2,3.6,6.7,1.88,messera01
441,Dan Miceli,35,TBD,AL,1,2,.333,3.94,33,0,14,0,0,4,32.0,25,17,14,4,20,3,18,1,0,3,142,117,5.62,1.406,7.0,1.1,5.6,5.1,0.90,micelda01
442,Chris Michalak*,35,CIN,NL,2,4,.333,4.89,8,6,0,0,0,0,35.0,42,21,19,6,16,2,10,3,1,1,162,97,6.43,1.657,10.8,1.5,4.1,2.6,0.63,michach01
443,Andrew Miller*,21,DET,AL,0,1,.000,6.10,8,0,3,0,0,0,10.1,8,9,7,0,10,0,6,2,0,1,51,77,5.47,1.742,7.0,0.0,8.7,5.2,0.60,millean01
444,Matt Miller,34,CLE,AL,1,0,1.000,3.45,14,0,3,0,0,0,15.2,11,6,6,2,9,0,12,2,0,0,65,133,5.38,1.277,6.3,1.1,5.2,6.9,1.33,millema02
445,Trever Miller*,33,HOU,NL,2,3,.400,3.02,70,0,14,0,0,1,50.2,42,17,17,7,13,2,56,4,0,1,207,148,3.74,1.086,7.5,1.2,2.3,9.9,4.31,milletr02
446,Wade Miller,29,CHC,NL,0,2,.000,4.57,5,5,0,0,0,0,21.2,19,12,11,4,18,1,20,1,0,1,103,103,6.33,1.708,7.9,1.7,7.5,8.3,1.11,millewa04
447,Kevin Millwood,31,TEX,AL,16,12,.571,4.52,34,34,0,2,0,0,215.0,228,114,108,23,53,4,157,4,0,6,907,102,3.87,1.307,9.5,1.0,2.2,6.6,2.96,millwke01
448,Eric Milton*,30,CIN,NL,8,8,.500,5.19,26,26,0,0,0,0,152.2,163,94,88,29,42,4,90,5,0,2,662,90,5.36,1.343,9.6,1.7,2.5,5.3,2.14,miltoer01
449,Zach Miner,24,DET,AL,7,6,.538,4.84,27,16,4,1,0,0,93.0,100,53,50,11,32,1,59,0,0,1,398,94,4.45,1.419,9.7,1.1,3.1,5.7,1.84,minerza01
450,Pat Misch*,24,SFG,NL,0,0,,0.00,1,0,0,0,0,0,1.0,2,0,0,0,0,0,1,0,0,0,5,,1.15,2.000,18.0,0.0,0.0,9.0,,mischpa01
451,Sergio Mitre,25,FLA,NL,1,5,.167,5.71,15,7,3,0,0,0,41.0,44,28,26,7,20,3,31,6,0,1,189,76,5.76,1.561,9.7,1.5,4.4,6.8,1.55,mitrese01
452,Brian Moehler,34,FLA,NL,7,11,.389,6.57,29,21,2,0,0,0,122.0,164,95,89,19,38,3,58,5,1,2,556,66,5.28,1.656,12.1,1.4,2.8,4.3,1.53,moehlbr01
453,Agustin Montero,28,CHW,AL,1,0,1.000,5.14,11,0,6,0,0,0,14.0,15,10,8,3,2,0,7,0,0,2,59,94,5.36,1.214,9.6,1.9,1.3,4.5,3.50,monteag01
454,Juan Morillo,22,COL,NL,0,0,,15.75,1,1,0,0,0,0,4.0,8,7,7,3,3,0,4,1,0,0,24,34,13.90,2.750,18.0,6.8,6.8,9.0,1.33,morilju01
455,Matt Morris,31,SFG,NL,10,15,.400,4.98,33,33,0,2,0,0,207.2,218,123,115,22,63,9,117,14,3,1,903,90,4.51,1.353,9.4,1.0,2.7,5.1,1.86,morrima01
456,Dustin Moseley,24,LAA,AL,1,0,1.000,9.00,3,2,1,0,0,0,11.0,22,11,11,3,2,0,3,0,0,0,54,52,6.69,2.182,18.0,2.5,1.6,2.5,1.50,moseldu01
457,Guillermo Mota,32,TOT,MLB,4,3,.571,4.53,52,0,17,0,0,0,55.2,55,29,28,11,24,4,46,0,0,2,241,99,5.36,1.419,8.9,1.8,3.9,7.4,1.92,motagu01
458,Guillermo Mota,32,CLE,AL,1,3,.250,6.21,34,0,13,0,0,0,37.2,45,27,26,9,19,3,27,0,0,2,173,73,6.33,1.699,10.8,2.2,4.5,6.5,1.42,motagu01
459,Guillermo Mota,32,NYM,NL,3,0,1.000,1.00,18,0,4,0,0,0,18.0,10,2,2,2,5,1,19,0,0,0,68,444,3.31,0.833,5.0,1.0,2.5,9.5,3.80,motagu01
460,Jamie Moyer*,43,TOT,MLB,11,14,.440,4.30,33,33,0,2,1,0,211.1,228,110,101,33,51,5,108,5,1,3,894,105,4.95,1.320,9.7,1.4,2.2,4.6,2.12,moyerja01
461,Jamie Moyer*,43,SEA,AL,6,12,.333,4.39,25,25,0,2,1,0,160.0,179,85,78,25,44,3,82,3,1,3,685,101,5.03,1.394,10.1,1.4,2.5,4.6,1.86,moyerja01
462,Jamie Moyer*,43,PHI,NL,5,2,.714,4.03,8,8,0,0,0,0,51.1,49,25,23,8,7,2,26,2,0,0,209,117,4.69,1.091,8.6,1.4,1.2,4.6,3.71,moyerja01
463,Peter Moylan,27,ATL,NL,0,0,,4.80,15,0,5,0,0,0,15.0,18,8,8,1,5,1,14,0,0,0,68,95,3.15,1.533,10.8,0.6,3.0,8.4,2.80,moylape01
464,Edward Mujica,22,CLE,AL,0,1,.000,2.95,10,0,2,0,0,0,18.1,25,6,6,1,0,0,12,1,0,0,78,155,2.71,1.364,12.3,0.5,0.0,5.9,,mujiced01
465,Mark Mulder*,28,STL,NL,6,7,.462,7.14,17,17,0,0,0,0,93.1,124,77,74,19,35,1,50,5,0,3,430,63,6.01,1.704,12.0,1.8,3.4,4.8,1.43,muldema01
466,Terry Mulholland*,43,ARI,NL,0,0,,9.00,5,0,0,0,0,0,3.0,7,3,3,1,1,0,1,0,0,0,17,58,7.81,2.667,21.0,3.0,3.0,3.0,1.00,mulhote01
467,Scott Munter,26,SFG,NL,0,1,.000,8.74,27,0,11,0,0,0,22.2,30,22,22,1,18,2,7,2,0,0,110,52,5.75,2.118,11.9,0.4,7.1,2.8,0.39,muntesc01
468,Mike Mussina,37,NYY,AL,15,7,.682,3.51,32,32,0,1,0,0,197.1,184,88,77,22,35,1,172,5,0,3,804,129,3.46,1.110,8.4,1.0,1.6,7.8,4.91,mussimi01
469,Brett Myers,25,PHI,NL,12,7,.632,3.91,31,31,0,1,0,0,198.0,194,93,86,29,63,3,189,3,0,3,833,120,4.14,1.298,8.8,1.3,2.9,8.6,3.00,myersbr01
470,Mike Myers*,37,NYY,AL,1,2,.333,3.23,62,0,6,0,0,0,30.2,29,14,11,3,10,1,22,3,0,1,132,142,4.26,1.272,8.5,0.9,2.9,6.5,2.20,myersmi01
471,Clint Nageotte,25,SEA,AL,0,0,,27.00,1,0,0,0,0,0,1.0,2,3,3,1,2,1,1,0,0,0,7,22,20.15,4.000,18.0,9.0,18.0,9.0,0.50,nageocl01
472,Chris Narveson*,24,STL,NL,0,0,,4.82,5,1,1,0,0,0,9.1,6,5,5,1,5,0,12,1,1,1,40,96,3.90,1.179,5.8,1.0,4.8,11.6,2.40,narvech01
473,Joe Nathan,31,MIN,AL,7,0,1.000,1.58,64,0,61,0,0,36,68.1,38,12,12,3,16,4,95,1,0,3,262,284,1.68,0.790,5.0,0.4,2.1,12.5,5.94,nathajo01
474,Jeff Nelson,39,CHW,AL,0,1,.000,3.38,6,0,3,0,0,0,2.2,3,1,1,1,5,1,2,0,0,0,15,158,12.15,3.000,10.1,3.4,16.9,6.8,0.40,nelsoje01
475,Joe Nelson,31,KCR,AL,1,1,.500,4.43,43,0,20,0,0,9,44.2,37,22,22,5,24,4,44,1,0,1,193,107,4.31,1.366,7.5,1.0,4.8,8.9,1.83,nelsojo01
476,Pat Neshek,25,MIN,AL,4,2,.667,2.19,32,0,3,0,0,0,37.0,23,9,9,6,6,0,53,0,0,0,138,206,2.88,0.784,5.6,1.5,1.5,12.9,8.83,neshepa01
477,Fernando Nieve,23,HOU,NL,3,3,.500,4.20,40,11,11,0,0,0,96.1,87,46,45,18,41,5,70,2,0,1,411,106,5.46,1.329,8.1,1.7,3.8,6.5,1.71,nievefe01
478,Dustin Nippert,25,ARI,NL,0,2,.000,11.70,2,2,0,0,0,0,10.0,15,13,13,5,7,0,9,0,0,0,51,42,9.95,2.200,13.5,4.5,6.3,8.1,1.29,nippedu01
479,Ricky Nolasco,23,FLA,NL,11,11,.500,4.82,35,22,0,0,0,0,140.0,157,86,75,20,41,5,99,10,0,7,613,90,4.68,1.414,10.1,1.3,2.6,6.4,2.41,nolasri01
480,Roberto Novoa,26,CHC,NL,2,1,.667,4.26,66,0,10,0,0,0,76.0,77,47,36,15,32,5,53,6,0,4,336,109,5.82,1.434,9.1,1.8,3.8,6.3,1.66,novoaro01
481,Mike O'Connor*,25,WSN,NL,3,8,.273,4.80,21,20,0,0,0,0,105.0,96,61,56,15,45,5,59,7,0,8,455,89,5.37,1.343,8.2,1.3,3.9,5.1,1.31,oconnmi01
482,Eric O'Flaherty*,21,SEA,AL,0,0,,4.09,15,0,5,0,0,0,11.0,18,9,5,2,6,3,6,0,0,2,57,112,6.06,2.182,14.7,1.6,4.9,4.9,1.00,oflaher01
483,Ryan O'Malley*,26,CHC,NL,1,1,.500,2.13,2,2,0,0,0,0,12.2,10,3,3,0,7,0,4,1,0,0,55,223,4.41,1.342,7.1,0.0,5.0,2.8,0.57,omallry01
484,Tomo Ohka,30,MIL,NL,4,5,.444,4.82,18,18,0,0,0,0,97.0,98,58,52,12,35,1,50,5,0,4,421,94,4.96,1.371,9.1,1.1,3.2,4.6,1.43,ohkato01
485,Will Ohman*,28,CHC,NL,1,1,.500,4.13,78,0,14,0,0,0,65.1,51,30,30,6,34,2,74,5,0,4,286,113,3.87,1.301,7.0,0.8,4.7,10.2,2.18,ohmanwi01
486,Darren Oliver*,35,NYM,NL,4,1,.800,3.44,45,0,10,0,0,0,81.0,70,33,31,13,21,2,60,3,0,1,333,127,4.64,1.123,7.8,1.4,2.3,6.7,2.86,oliveda02
487,Scott Olsen*,22,FLA,NL,12,10,.545,4.04,31,31,0,0,0,0,180.2,160,94,81,23,75,1,166,7,0,8,761,107,4.33,1.301,8.0,1.1,3.7,8.3,2.21,olsensc01
488,Ramon Ortiz,33,WSN,NL,11,16,.407,5.57,33,33,0,0,0,0,190.2,230,127,118,31,64,14,104,18,3,4,871,77,5.46,1.542,10.9,1.5,3.0,4.9,1.63,ortizra02
489,Russ Ortiz,32,TOT,MLB,0,8,.000,8.14,26,11,5,0,0,0,63.0,86,60,57,18,40,1,44,3,0,2,303,57,7.51,2.000,12.3,2.6,5.7,6.3,1.10,ortizru01
490,Russ Ortiz,32,ARI,NL,0,5,.000,7.54,6,6,0,0,0,0,22.2,27,21,19,3,22,1,21,1,0,0,113,63,6.06,2.162,10.7,1.2,8.7,8.3,0.95,ortizru01
491,Russ Ortiz,32,BAL,AL,0,3,.000,8.48,20,5,5,0,0,0,40.1,59,39,38,15,18,0,23,2,0,2,190,54,8.33,1.909,13.2,3.3,4.0,5.1,1.28,ortizru01
492,Chad Orvella,25,TBD,AL,1,5,.167,7.40,22,0,5,0,0,0,24.1,36,23,20,6,20,0,17,3,0,1,130,63,7.79,2.301,13.3,2.2,7.4,6.3,0.85,orvelch01
493,Franquelis Osoria,24,LAD,NL,0,2,.000,7.13,12,0,1,0,0,0,17.2,27,14,14,4,9,1,13,1,0,0,86,64,6.32,2.038,13.8,2.0,4.6,6.6,1.44,osorifr01
494,Roy Oswalt,28,HOU,NL,15,8,.652,2.98,33,32,1,2,0,0,220.2,220,76,73,18,38,4,166,6,1,1,896,150,3.30,1.169,9.0,0.7,1.5,6.8,4.37,oswalro01
495,Akinori Otsuka,34,TEX,AL,2,4,.333,2.11,63,0,48,0,0,32,59.2,53,17,14,3,11,0,47,0,0,3,232,220,2.78,1.073,8.0,0.5,1.7,7.1,4.27,otsukak01
496,Juan Carlos Oviedo,24,KCR,AL,0,0,,4.73,7,0,5,0,0,0,13.1,15,7,7,2,5,0,7,2,0,0,58,102,5.62,1.500,10.1,1.4,3.4,4.7,1.40,nunezle01
497,Henry Owens,27,NYM,NL,0,0,,9.00,3,0,1,0,0,0,4.0,4,4,4,0,4,0,2,0,0,0,19,53,5.15,2.000,9.0,0.0,9.0,4.5,0.50,owenshe01
498,Vicente Padilla,28,TEX,AL,15,10,.600,4.50,33,33,0,0,0,0,200.0,206,108,100,21,70,2,156,17,2,4,872,103,4.26,1.380,9.3,0.9,3.2,7.0,2.23,padilvi01
499,Jonathan Papelbon,25,BOS,AL,4,2,.667,0.92,59,0,49,0,0,35,68.1,40,8,7,3,13,2,75,1,0,2,257,517,2.14,0.776,5.3,0.4,1.7,9.9,5.77,papeljo01
500,Chan Ho Park,33,SDP,NL,7,7,.500,4.81,24,21,0,1,1,0,136.2,146,81,73,20,44,7,96,10,0,5,606,84,4.83,1.390,9.6,1.3,2.9,6.3,2.18,parkch01
501,Chad Paronto,30,ATL,NL,2,3,.400,3.18,65,0,11,0,0,0,56.2,53,23,20,5,19,3,41,3,0,3,237,141,4.01,1.271,8.4,0.8,3.0,6.5,2.16,paronch01
502,John Patterson,28,WSN,NL,1,2,.333,4.43,8,8,0,0,0,0,40.2,36,21,20,4,9,1,42,3,0,0,170,97,3.25,1.107,8.0,0.9,2.0,9.3,4.67,pattejo02
503,David Pauley,23,BOS,AL,0,2,.000,7.88,3,3,0,0,0,0,16.0,31,14,14,1,6,1,10,2,0,0,82,61,4.21,2.313,17.4,0.6,3.4,5.6,1.67,pauleda01
504,Jake Peavy,25,SDP,NL,11,14,.440,4.09,32,32,0,2,0,0,202.1,187,93,92,23,62,11,215,6,0,4,846,99,3.51,1.231,8.3,1.0,2.8,9.6,3.47,peavyja01
505,Mike Pelfrey,22,NYM,NL,2,1,.667,5.48,4,4,0,0,0,0,21.1,25,14,13,1,12,0,13,3,0,2,99,81,4.65,1.734,10.5,0.4,5.1,5.5,1.08,pelfrmi01
506,Tony Pena,24,ARI,NL,3,4,.429,5.58,25,0,6,0,0,1,30.2,36,21,19,6,8,0,21,0,0,1,135,86,5.10,1.435,10.6,1.8,2.3,6.2,2.63,penato03
507,Hayden Penn,21,BAL,AL,0,4,.000,15.10,6,6,0,0,0,0,19.2,38,33,33,8,13,0,8,2,0,0,112,30,9.91,2.593,17.4,3.7,5.9,3.7,0.62,pennha01
508,Brad Penny,28,LAD,NL,16,9,.640,4.33,34,33,0,0,0,0,189.0,206,94,91,19,54,4,148,9,0,6,813,104,3.89,1.376,9.8,0.9,2.6,7.0,2.74,pennybr01
509,Joel Peralta,30,KCR,AL,1,3,.250,4.40,64,0,21,0,0,1,73.2,74,37,36,10,17,2,57,2,0,5,304,107,4.14,1.235,9.0,1.2,2.1,7.0,3.35,peraljo01
510,Beltran Perez,24,WSN,NL,2,1,.667,3.86,8,3,1,0,0,0,21.0,16,9,9,3,13,2,9,0,0,0,87,113,6.00,1.381,6.9,1.3,5.6,3.9,0.69,perezbe01
511,Juan Perez*,27,PIT,NL,0,1,.000,8.10,7,0,0,0,0,0,3.1,5,3,3,1,1,0,3,2,0,0,17,61,7.95,1.800,13.5,2.7,2.7,8.1,3.00,perezju01
512,Odalis Perez*,28,TOT,MLB,6,8,.429,6.20,32,20,6,0,0,0,126.1,169,93,87,18,31,2,81,3,2,6,573,75,4.52,1.583,12.0,1.3,2.2,5.8,2.61,perezod01
513,Odalis Perez*,28,LAD,NL,4,4,.500,6.83,20,8,6,0,0,0,59.1,89,49,45,9,13,1,33,2,1,4,275,66,4.76,1.719,13.5,1.4,2.0,5.0,2.54,perezod01
514,Odalis Perez*,28,KCR,AL,2,4,.333,5.64,12,12,0,0,0,0,67.0,80,44,42,9,18,1,48,1,1,2,298,84,4.31,1.463,10.7,1.2,2.4,6.4,2.67,perezod01
515,Oliver Pérez*,24,TOT,NL,3,13,.188,6.55,22,22,0,1,1,0,112.2,129,90,82,20,68,0,102,6,1,5,529,68,5.61,1.749,10.3,1.6,5.4,8.1,1.50,perezol01
516,Oliver Pérez*,24,PIT,NL,2,10,.167,6.63,15,15,0,0,0,0,76.0,88,64,56,13,51,0,61,3,1,4,364,67,5.90,1.829,10.4,1.5,6.0,7.2,1.20,perezol01
517,Oliver Pérez*,24,NYM,NL,1,3,.250,6.38,7,7,0,1,1,0,36.2,41,26,26,7,17,0,41,3,0,1,165,69,5.03,1.582,10.1,1.7,4.2,10.1,2.41,perezol01
518,Rafael Perez*,24,CLE,AL,0,0,,4.38,18,0,5,0,0,0,12.1,10,6,6,2,6,1,15,0,1,4,56,105,4.28,1.297,7.3,1.5,4.4,10.9,2.50,perezra01
519,Glen Perkins*,23,MIN,AL,0,0,,1.59,4,0,1,0,0,0,5.2,3,1,1,0,0,0,6,0,0,0,20,299,1.03,0.529,4.8,0.0,0.0,9.5,,perkigl01
520,Yusmeiro Petit,21,FLA,NL,1,1,.500,9.57,15,1,5,0,0,0,26.1,46,28,28,7,9,1,20,0,0,0,129,46,6.11,2.089,15.7,2.4,3.1,6.8,2.22,petityu01
521,Andy Pettitte*,34,HOU,NL,14,13,.519,4.20,36,35,1,2,1,0,214.1,238,114,100,27,70,9,178,2,1,2,929,106,4.13,1.437,10.0,1.1,2.9,7.5,2.54,pettian01
522,Joel Pineiro,27,SEA,AL,8,13,.381,6.36,40,25,6,1,0,1,165.2,209,123,117,23,64,13,87,10,1,4,753,70,5.24,1.648,11.4,1.2,3.5,4.7,1.36,pineijo01
523,Renyel Pinto*,23,FLA,NL,0,0,,3.03,27,0,7,0,0,1,29.2,20,12,10,3,27,0,36,1,0,4,135,144,4.87,1.584,6.1,0.9,8.2,10.9,1.33,pintore01
524,Cliff Politte,32,CHW,AL,2,2,.500,8.70,30,0,13,0,0,0,30.0,47,30,29,9,15,7,15,1,0,0,151,55,7.65,2.067,14.1,2.7,4.5,4.5,1.00,politcl01
525,Sidney Ponson,29,TOT,MLB,4,5,.444,6.25,19,16,1,0,0,0,85.0,108,62,59,10,36,1,48,4,0,2,384,72,4.96,1.694,11.4,1.1,3.8,5.1,1.33,ponsosi01
526,Sidney Ponson,29,STL,NL,4,4,.500,5.24,14,13,0,0,0,0,68.2,82,42,40,7,29,1,33,4,0,2,303,85,4.95,1.617,10.7,0.9,3.8,4.3,1.14,ponsosi01
527,Sidney Ponson,29,NYY,AL,0,1,.000,10.47,5,3,1,0,0,0,16.1,26,20,19,3,7,0,15,0,0,0,81,44,4.98,2.020,14.3,1.7,3.9,8.3,2.14,ponsosi01
528,Mark Prior,25,CHC,NL,1,6,.143,7.21,9,9,0,0,0,0,43.2,46,39,35,9,28,2,38,8,0,5,211,65,6.56,1.695,9.5,1.9,5.8,7.8,1.36,priorma01
529,Scott Proctor,29,NYY,AL,6,4,.600,3.52,83,0,12,0,0,1,102.1,89,41,40,12,33,6,89,2,0,2,426,129,3.96,1.192,7.8,1.1,2.9,7.8,2.70,proctsc01
530,J.J. Putz,29,SEA,AL,4,1,.800,2.30,72,0,57,0,0,36,78.1,59,20,20,4,13,1,104,2,0,1,303,194,1.73,0.919,6.8,0.5,1.5,11.9,8.00,putzjj01
531,Chad Qualls,27,HOU,NL,7,3,.700,3.76,81,0,13,0,0,0,88.2,76,38,37,10,28,6,56,6,0,0,356,119,4.50,1.173,7.7,1.0,2.8,5.7,2.00,quallch01
